"calle";"numero"
"25 DE MAYO";"9046"
"25 DE MAYO";"9046"
"25 DE MAYO";"9046"
"25 DE MAYO";"9050"
"25 DE MAYO";"9050"
"25 DE MAYO";"9050"
"25 DE MAYO";"9054"
"25 DE MAYO";"9054"
"25 DE MAYO";"9058"
"25 DE MAYO";"9058"
"25 DE MAYO";"9074"
"25 DE MAYO";"9074"
"25 DE MAYO";"9075"
"25 DE MAYO";"9075"
"25 DE MAYO";"9075"
"25 DE MAYO";"9084"
"25 DE MAYO";"9084"
"25 DE MAYO";"9084"
"25 DE MAYO";"9084"
"25 DE MAYO";"9084"
"25 DE MAYO";"9098"
"25 DE MAYO";"9098"
"25 DE MAYO";"9098"
"25 DE MAYO";"9101"
"25 DE MAYO";"9101"
"25 DE MAYO";"9102"
"25 DE MAYO";"9108"
"25 DE MAYO";"9108"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9143"
"25 DE MAYO";"9147"
"25 DE MAYO";"9152"
"25 DE MAYO";"9180"
"25 DE MAYO";"9180"
"25 DE MAYO";"9180"
"25 DE MAYO";"9180"
"25 DE MAYO";"9218"
"25 DE MAYO";"9218"
"25 DE MAYO";"9218"
"25 DE MAYO";"9218"
"25 DE MAYO";"9220"
"25 DE MAYO";"9220"
"25 DE MAYO";"9220"
"25 DE MAYO";"9225"
"25 DE MAYO";"9225"
"25 DE MAYO";"9225"
"25 DE MAYO";"9230"
"25 DE MAYO";"9230"
"25 DE MAYO";"9230"
"25 DE MAYO";"9230"
"25 DE MAYO";"9290"
"25 DE MAYO";"9290"
"25 DE MAYO";"9291"
"25 DE MAYO";"9291"
"25 DE MAYO";"9291"
"25 DE MAYO";"9292"
"25 DE MAYO";"9300"
"25 DE MAYO";"9300"
"25 DE MAYO";"9331"
"25 DE MAYO";"9331"
"25 DE MAYO";"9333"
"25 DE MAYO";"9333"
"25 DE MAYO";"9333"
"25 DE MAYO";"9333"
"25 DE MAYO";"9333"
"25 DE MAYO";"9333"
"25 DE MAYO";"9333"
"25 DE MAYO";"9333"
"25 DE MAYO";"9336"
"25 DE MAYO";"9336"
"25 DE MAYO";"9336"
"25 DE MAYO";"9336"
"25 DE MAYO";"9336"
"25 DE MAYO";"9339"
"25 DE MAYO";"9339"
"25 DE MAYO";"9339"
"25 DE MAYO";"9380"
"25 DE MAYO";"9380"
"25 DE MAYO";"9400"
"25 DE MAYO";"9400"
"25 DE MAYO";"9400"
"25 DE MAYO";"9408"
"25 DE MAYO";"9408"
"25 DE MAYO";"9413"
"25 DE MAYO";"9413"
"25 DE MAYO";"9448"
"25 DE MAYO";"9448"
"25 DE MAYO";"9448"
"25 DE MAYO";"9448"
"25 DE MAYO";"9450"
"25 DE MAYO";"9450"
"25 DE MAYO";"9450"
"25 DE MAYO";"9450"
"25 DE MAYO";"9450"
"25 DE MAYO";"9452"
"25 DE MAYO";"9452"
"25 DE MAYO";"9487"
"25 DE MAYO";"9487"
"25 DE MAYO";"9487"
"25 DE MAYO";"9487"
"25 DE MAYO";"9491"
"25 DE MAYO";"9491"
"25 DE MAYO";"9491"
"25 DE MAYO";"9491"
"25 DE MAYO";"9505"
"25 DE MAYO";"9505"
"25 DE MAYO";"9514"
"25 DE MAYO";"9550"
"25 DE MAYO";"9550"
"25 DE MAYO";"9550"
"25 DE MAYO";"9550"
"25 DE MAYO";"9562"
"25 DE MAYO";"9570"
"25 DE MAYO";"9570"
"25 DE MAYO";"9571"
"25 DE MAYO";"9571"
"25 DE MAYO";"9594"
"25 DE MAYO";"9594"
"25 DE MAYO";"9595"
"25 DE MAYO";"9728"
"25 DE MAYO";"9734"
"25 DE MAYO";"9735"
"25 DE MAYO";"9737"
"25 DE MAYO";"9737"
"25 DE MAYO";"9744"
"25 DE MAYO";"9744"
"25 DE MAYO";"9748"
"25 DE MAYO";"9748"
"25 DE MAYO";"9750"
"25 DE MAYO";"9758"
"25 DE MAYO";"9758"
"25 DE MAYO";"9758"
"25 DE MAYO";"9764"
"25 DE MAYO";"9764"
"25 DE MAYO";"9764"
"25 DE MAYO";"9765"
"25 DE MAYO";"9765"
"25 DE MAYO";"9767"
"25 DE MAYO";"9767"
"25 DE MAYO";"9771"
"25 DE MAYO";"9771"
"25 DE MAYO";"9775"
"25 DE MAYO";"9775"
"25 DE MAYO";"9775"
"25 DE MAYO";"S/N"
"25 DE MAYO 9250";"S/N"
"25 DE MAYO VIV.26";"9774"
"25 DE MAYO Y CJON ROCA";"S/N"
"25 DE MAYO Y PAS. ROCA";"S/N"
"25 DE MAYO Y PAS.ROCA";"0"
"25 DE MAYO Y PJE.PUBLICO";"S/N"
"27 DE ENERO";"3441"
"27 DE ENERO";"3541"
"27 DE ENERO";"3553"
"27 DE ENERO";"3553"
"27 DE ENERO";"3558"
"27 DE ENERO";"3558"
"27 DE ENERO";"3558"
"27 DE ENERO";"3558"
"27 DE ENERO";"3558"
"27 DE ENERO";"3558"
"27 DE ENERO";"3580"
"27 DE ENERO";"3580"
"27 DE ENERO";"3580"
"27 DE ENERO";"3580"
"27 DE ENERO";"3580"
"27 DE ENERO";"3588"
"27 DE ENERO";"3588"
"27 DE ENERO";"3588"
"27 DE ENERO";"3588"
"27 DE ENERO";"3599"
"27 DE ENERO";"3599"
"27 DE ENERO";"3599"
"27 DE ENERO";"3600"
"27 DE ENERO";"3625"
"27 DE ENERO";"3650"
"27 DE ENERO";"3650"
"27 DE ENERO";"3650"
"27 DE ENERO";"3650"
"27 DE ENERO";"3664"
"27 DE ENERO";"3696"
"27 DE ENERO";"3696"
"27 DE ENERO";"3696"
"27 DE ENERO";"3696"
"27 DE ENERO";"3696"
"27 DE ENERO";"3696"
"27 DE ENERO";"3696"
"27 DE ENERO";"3696"
"27 DE ENERO";"3699"
"27 DE ENERO";"3699"
"27 DE ENERO 3441";"S/N"
"29 DE ABRIL III MZ1 C 9";"S/N"
"29 DE ABRIL III- SEDLACEK";"0"
"29 DE ABRIL III-RIVADAVIA";"9653"
"29 DE ABRIL LAS DELICIAS";"0"
"29 DE ABRIL MZNA 2 CASA 5";"0"
"29 DE ABRIL- MZ.2";"S/N"
"2DO PAS";"9130"
"2DO PAS PUBLICO";"3970"
"2DO PAS PUBLICO";"7919"
"2DO PAS. Y PAVON";"S/N"
"2DO PASAJE";"3773"
"2DO PASAJE";"3998"
"2DO PASAJE";"4963"
"2DO PASAJE";"6355"
"2DO PASAJE";"6483"
"2DO PASAJE";"6700"
"2DO PASAJE";"6700"
"2DO PASAJE";"7325"
"2DO PASAJE";"7365"
"2DO PASAJE";"7948"
"2DO PASAJE";"8238"
"2DO PASAJE";"8288"
"2DO PASAJE";"8748"
"2DO PASAJE";"9152"
"2DO PASAJE";"9545"
"2DO PASAJE";"9545"
"2DO PASAJE PUBLICO";"4964"
"2DO PASAJE Y BONEO";"0"
"2DO PJE";"3983"
"2DO PJE";"4920"
"2DO PJE";"4920"
"2DO PJE";"5122"
"2DO PJE";"6362"
"2DO PJE";"8744"
"2DO PJE PUBLICO";"7944"
"2DO PJE. Y BONEO";"0"
"2DO PJE.N";"3679"
"2DO. PAS.";"4963"
"2DO. PASAJE";"3664"
"2DO.PAS";"0"
"2DO.PAS";"4948"
"2DO.PAS";"6489"
"2DO.PAS";"8224"
"2DO.PAS.";"3679"
"2DO.PAS.";"4460"
"2DO.PAS.";"7932"
"2DO.PAS.PUBLICO";"3943"
"2DO.PAS.PUBLICO";"4772"
"2DO.PAS.PUBLICO";"7919"
"2DO.PASAJE";"10035"
"2DO.PASAJE";"3667"
"2DO.PASAJE";"3685"
"2DO.PASAJE";"3710"
"2DO.PASAJE";"3710"
"2DO.PASAJE";"3710"
"2DO.PASAJE";"3725"
"2DO.PASAJE";"3731"
"2DO.PASAJE";"3745"
"2DO.PASAJE";"3760"
"2DO.PASAJE";"3761"
"2DO.PASAJE";"3764"
"2DO.PASAJE";"3932"
"2DO.PASAJE";"3939"
"2DO.PASAJE";"3939"
"2DO.PASAJE";"3939"
"2DO.PASAJE";"3943"
"2DO.PASAJE";"3943"
"2DO.PASAJE";"3943"
"2DO.PASAJE";"3960"
"2DO.PASAJE";"3960"
"2DO.PASAJE";"3983"
"2DO.PASAJE";"3998"
"2DO.PASAJE";"4342"
"2DO.PASAJE";"4343"
"2DO.PASAJE";"4370"
"2DO.PASAJE";"4438"
"2DO.PASAJE";"4460"
"2DO.PASAJE";"4500"
"2DO.PASAJE";"4510"
"2DO.PASAJE";"4540"
"2DO.PASAJE";"4540"
"2DO.PASAJE";"4540"
"2DO.PASAJE";"4540"
"2DO.PASAJE";"4540"
"2DO.PASAJE";"4550"
"2DO.PASAJE";"4550"
"2DO.PASAJE";"4550"
"2DO.PASAJE";"4560"
"2DO.PASAJE";"4599"
"2DO.PASAJE";"4645"
"2DO.PASAJE";"4772"
"2DO.PASAJE";"4918"
"2DO.PASAJE";"4919"
"2DO.PASAJE";"4920"
"2DO.PASAJE";"4935"
"2DO.PASAJE";"4935"
"2DO.PASAJE";"4936"
"2DO.PASAJE";"4956"
"2DO.PASAJE";"4963"
"2DO.PASAJE";"4963"
"2DO.PASAJE";"4963"
"2DO.PASAJE";"4973"
"2DO.PASAJE";"4974"
"2DO.PASAJE";"5010"
"2DO.PASAJE";"5013"
"2DO.PASAJE";"5027"
"2DO.PASAJE";"5027"
"2DO.PASAJE";"5069"
"2DO.PASAJE";"5069"
"2DO.PASAJE";"5070"
"2DO.PASAJE";"5070"
"2DO.PASAJE";"5072"
"2DO.PASAJE";"5082"
"2DO.PASAJE";"5083"
"2DO.PASAJE";"6300"
"2DO.PASAJE";"6300"
"2DO.PASAJE";"6310"
"2DO.PASAJE";"6310"
"2DO.PASAJE";"6313"
"2DO.PASAJE";"6315"
"2DO.PASAJE";"6315"
"2DO.PASAJE";"6328"
"2DO.PASAJE";"6328"
"2DO.PASAJE";"6328"
"2DO.PASAJE";"6328"
"2DO.PASAJE";"6335"
"2DO.PASAJE";"6335"
"2DO.PASAJE";"6355"
"2DO.PASAJE";"6355"
"2DO.PASAJE";"6357"
"2DO.PASAJE";"6362"
"2DO.PASAJE";"6378"
"2DO.PASAJE";"6378"
"2DO.PASAJE";"6378"
"2DO.PASAJE";"6378"
"2DO.PASAJE";"6378"
"2DO.PASAJE";"6384"
"2DO.PASAJE";"6387"
"2DO.PASAJE";"6387"
"2DO.PASAJE";"6400"
"2DO.PASAJE";"6442"
"2DO.PASAJE";"6483"
"2DO.PASAJE";"6487"
"2DO.PASAJE";"6487"
"2DO.PASAJE";"6487"
"2DO.PASAJE";"6487"
"2DO.PASAJE";"6487"
"2DO.PASAJE";"6492"
"2DO.PASAJE";"6700"
"2DO.PASAJE";"7042"
"2DO.PASAJE";"7042"
"2DO.PASAJE";"7043"
"2DO.PASAJE";"7045"
"2DO.PASAJE";"7045"
"2DO.PASAJE";"7045"
"2DO.PASAJE";"7045"
"2DO.PASAJE";"7051"
"2DO.PASAJE";"7051"
"2DO.PASAJE";"7051"
"2DO.PASAJE";"7118"
"2DO.PASAJE";"7138"
"2DO.PASAJE";"7139"
"2DO.PASAJE";"7139"
"2DO.PASAJE";"7140"
"2DO.PASAJE";"7145"
"2DO.PASAJE";"7145"
"2DO.PASAJE";"7153"
"2DO.PASAJE";"7155"
"2DO.PASAJE";"7165"
"2DO.PASAJE";"7232"
"2DO.PASAJE";"7246"
"2DO.PASAJE";"7246"
"2DO.PASAJE";"7250"
"2DO.PASAJE";"7250"
"2DO.PASAJE";"7255"
"2DO.PASAJE";"7255"
"2DO.PASAJE";"7255"
"2DO.PASAJE";"7255"
"2DO.PASAJE";"7261"
"2DO.PASAJE";"7261"
"2DO.PASAJE";"7261"
"2DO.PASAJE";"7261"
"2DO.PASAJE";"7261"
"2DO.PASAJE";"7324"
"2DO.PASAJE";"7351"
"2DO.PASAJE";"7359"
"2DO.PASAJE";"7359"
"2DO.PASAJE";"7365"
"2DO.PASAJE";"7365"
"2DO.PASAJE";"7365"
"2DO.PASAJE";"7600"
"2DO.PASAJE";"7762"
"2DO.PASAJE";"7774"
"2DO.PASAJE";"7905"
"2DO.PASAJE";"7921"
"2DO.PASAJE";"7921"
"2DO.PASAJE";"7921"
"2DO.PASAJE";"7924"
"2DO.PASAJE";"7932"
"2DO.PASAJE";"7932"
"2DO.PASAJE";"7935"
"2DO.PASAJE";"7937"
"2DO.PASAJE";"7944"
"2DO.PASAJE";"7944"
"2DO.PASAJE";"7945"
"2DO.PASAJE";"7948"
"2DO.PASAJE";"7948"
"2DO.PASAJE";"7948"
"2DO.PASAJE";"7948"
"2DO.PASAJE";"7961"
"2DO.PASAJE";"7962"
"2DO.PASAJE";"7962"
"2DO.PASAJE";"7962"
"2DO.PASAJE";"7962"
"2DO.PASAJE";"7967"
"2DO.PASAJE";"7967"
"2DO.PASAJE";"7967"
"2DO.PASAJE";"7967"
"2DO.PASAJE";"7969"
"2DO.PASAJE";"7971"
"2DO.PASAJE";"7971"
"2DO.PASAJE";"7972"
"2DO.PASAJE";"7972"
"2DO.PASAJE";"7974"
"2DO.PASAJE";"7974"
"2DO.PASAJE";"7980"
"2DO.PASAJE";"8111"
"2DO.PASAJE";"8111"
"2DO.PASAJE";"8111"
"2DO.PASAJE";"8130"
"2DO.PASAJE";"8130"
"2DO.PASAJE";"8135"
"2DO.PASAJE";"8142"
"2DO.PASAJE";"8145"
"2DO.PASAJE";"8150"
"2DO.PASAJE";"8150"
"2DO.PASAJE";"8207"
"2DO.PASAJE";"8207"
"2DO.PASAJE";"8221"
"2DO.PASAJE";"8221"
"2DO.PASAJE";"8224"
"2DO.PASAJE";"8224"
"2DO.PASAJE";"8235"
"2DO.PASAJE";"8235"
"2DO.PASAJE";"8235"
"2DO.PASAJE";"8235"
"2DO.PASAJE";"8243"
"2DO.PASAJE";"8243"
"2DO.PASAJE";"8250"
"2DO.PASAJE";"8251"
"2DO.PASAJE";"8251"
"2DO.PASAJE";"8252"
"2DO.PASAJE";"8258"
"2DO.PASAJE";"8260"
"2DO.PASAJE";"8260"
"2DO.PASAJE";"8260"
"2DO.PASAJE";"8276"
"2DO.PASAJE";"8276"
"2DO.PASAJE";"8276"
"2DO.PASAJE";"8278"
"2DO.PASAJE";"8281"
"2DO.PASAJE";"8289"
"2DO.PASAJE";"8289"
"2DO.PASAJE";"8294"
"2DO.PASAJE";"8345"
"2DO.PASAJE";"8345"
"2DO.PASAJE";"8346"
"2DO.PASAJE";"8346"
"2DO.PASAJE";"8346"
"2DO.PASAJE";"8346"
"2DO.PASAJE";"8350"
"2DO.PASAJE";"8352"
"2DO.PASAJE";"8352"
"2DO.PASAJE";"8356"
"2DO.PASAJE";"8391"
"2DO.PASAJE";"8728"
"2DO.PASAJE";"8728"
"2DO.PASAJE";"8740"
"2DO.PASAJE";"8741"
"2DO.PASAJE";"8741"
"2DO.PASAJE";"8744"
"2DO.PASAJE";"8744"
"2DO.PASAJE";"8748"
"2DO.PASAJE";"8748"
"2DO.PASAJE";"8750"
"2DO.PASAJE";"8750"
"2DO.PASAJE";"8753"
"2DO.PASAJE";"8753"
"2DO.PASAJE";"8778"
"2DO.PASAJE";"8779"
"2DO.PASAJE";"8779"
"2DO.PASAJE";"8795"
"2DO.PASAJE";"8835"
"2DO.PASAJE";"9121"
"2DO.PASAJE";"9121"
"2DO.PASAJE";"9124"
"2DO.PASAJE";"9130"
"2DO.PASAJE";"9146"
"2DO.PASAJE";"9152"
"2DO.PASAJE";"9152"
"2DO.PASAJE";"9152"
"2DO.PASAJE";"9281"
"2DO.PASAJE";"9326"
"2DO.PASAJE";"9397"
"2DO.PASAJE";"9430"
"2DO.PASAJE";"9550"
"2DO.PASAJE";"9586"
"2DO.PASAJE";"9586"
"2DO.PASAJE";"9587"
"2DO.PASAJE";"9643"
"2DO.PASAJE";"9709"
"2DO.PASAJE";"9784"
"2DO.PASAJE 2";"3932"
"2DO.PASAJE 2";"3938"
"2DO.PASAJE 2";"3941"
"2DO.PASAJE 2";"3941"
"2DO.PASAJE 2";"3941"
"2DO.PASAJE 2";"4510"
"2DO.PASAJE 2";"4591"
"2DO.PASAJE 2";"4599"
"2DO.PASAJE 2";"4633"
"2DO.PASAJE 2";"4956"
"2DO.PASAJE 2";"5072"
"2DO.PASAJE 2";"6384"
"2DO.PASAJE 2";"6443"
"2DO.PASAJE 2";"6483"
"2DO.PASAJE 2";"6487"
"2DO.PASAJE 2";"6487"
"2DO.PASAJE 4";"10035"
"2DO.PASAJE 4";"9545"
"2DO.PASAJE 4";"9545"
"2DO.PASAJE 4";"9555"
"2DO.PASAJE 4";"S/N"
"2DO.PASAJE 5";"3709"
"2DO.PASAJE 5";"3903"
"2DO.PASAJE 5";"4460"
"2DO.PASAJE 5";"4550"
"2DO.PASAJE 5";"4663"
"2DO.PASAJE 5";"4663"
"2DO.PASAJE 5";"4753"
"2DO.PASAJE 5";"4764"
"2DO.PASAJE 5";"4935"
"2DO.PASAJE 5";"4951"
"2DO.PASAJE 5";"4963"
"2DO.PASAJE 5";"4973"
"2DO.PASAJE 5";"5072"
"2DO.PASAJE 5";"5082"
"2DO.PASAJE 5";"5083"
"2DO.PASAJE 6";"6677"
"2DO.PASAJE 6";"7042"
"2DO.PASAJE 6";"7051"
"2DO.PASAJE 6";"7261"
"2DO.PASAJE 6";"7919"
"2DO.PASAJE 6";"7924"
"2DO.PASAJE 6";"7937"
"2DO.PASAJE 6";"7969"
"2DO.PASAJE 6";"7972"
"2DO.PASAJE 6";"7974"
"2DO.PASAJE 6";"8111"
"2DO.PASAJE 6";"8235"
"2DO.PASAJE 6";"8246"
"2DO.PASAJE 6";"8246"
"2DO.PASAJE 6";"8343"
"2DO.PASAJE 6";"8350"
"2DO.PASAJE 6";"8350"
"2DO.PASAJE 6";"8728"
"2DO.PASAJE 6";"8740"
"2DO.PASAJE 6";"8744"
"2DO.PASAJE 6";"8744"
"2DO.PASAJE 6";"8744"
"2DO.PASAJE 6";"8744"
"2DO.PASAJE 6";"8780"
"2DO.PASAJE 6";"8795"
"2DO.PASAJE 6";"8795"
"2DO.PASAJE 6";"8795"
"2DO.PASAJE 6";"8835"
"2DO.PASAJE 8243";"S/N"
"2DO.PASAJE PBCO.";"6425"
"2DO.PASAJE PUBLICO";"3941"
"2DO.PASAJE PUBLICO";"4772"
"2DO.PASAJE PUBLICO";"6335"
"2DO.PASAJE PUBLICO";"7940"
"2DO.PASAJE PUBLICO";"8345"
"2DO.PASAJE PUBLICO";"8352"
"2DO.PJE";"4557"
"2DO.PJE PUBLICO";"5081"
"2DO.PJE.";"3717"
"2DO.PJE.";"3943"
"2DO.PJE.";"4343"
"2DO.PJE.";"4560"
"2DO.PJE.";"4564"
"2DO.PJE.";"4591"
"2DO.PJE.";"4948"
"2DO.PJE.";"4956"
"2DO.PJE.";"4973"
"2DO.PJE.";"4973"
"2DO.PJE.";"5010"
"2DO.PJE.";"5069"
"2DO.PJE.";"6355"
"2DO.PJE.";"6357"
"2DO.PJE.";"6443"
"2DO.PJE.";"6487"
"2DO.PJE.";"6487"
"2DO.PJE.";"7051"
"2DO.PJE.";"7118"
"2DO.PJE.";"7138"
"2DO.PJE.";"7155"
"2DO.PJE.";"7288"
"2DO.PJE.";"7320"
"2DO.PJE.";"7365"
"2DO.PJE.";"7920"
"2DO.PJE.";"7944"
"2DO.PJE.";"7972"
"2DO.PJE.";"7974"
"2DO.PJE.";"8150"
"2DO.PJE.";"8150"
"2DO.PJE.";"8221"
"2DO.PJE.";"8289"
"2DO.PJE.";"8289"
"2DO.PJE.";"8346"
"2DO.PJE.";"8700"
"2DO.PJE.";"8728"
"2DO.PJE.";"8748"
"2DO.PJE.";"8753"
"2DO.PJE.";"8779"
"2DO.PJE.";"8779"
"2DO.PJE.";"9156"
"2DO.PJE.";"9550"
"2DO.PJE.";"9555"
"2DO.PJE. E/ C.SARSOTI Y P.DE ESPINOZA";""
"2DO.PJE. PUBLICO";"6425"
"2DO.PJE. Y R.12 DE INF.";"S/N"
"2DO.PJE. Y ZEBALLOS";"S/N"
"2DO.PJE.PBCO.";"4981"
"2DO.PJE.PUBLICO";"3939"
"2DO.PJE.PUBLICO";"4300"
"2DO.PJE.PUBLICO";"4633"
"2DO.PJE.PUBLICO";"7764"
"2DO.PJE.PUBLICO";"7919"
"2DO.PJE.PUBLICO";"7962"
"2DO.PJE.PUBLICO";"7967"
"2DO.PJE.PUBLICO";"8235"
"2DO.PJE.PUBLICO";"8350"
"2DO.PJE.PUBLICO";"8438"
"2° PJE";"6487"
"2° PJE.PUBLICO";"3941"
"2°PASAJE";"4450"
"2°PASAJE";"4460"
"2°PASAJE";"7140"
"2°PJE.";"0"
"2°PJE.";"7138"
"2°PJE.";"7971"
"2°PJE.";"8246"
"2°PJE.E/S.JOSE Y S.JUAN";"3745"
"2°PJE.PUBLICO";"7839"
"2°PJE.PUBLICO";"8345"
"2°PJE.PUBLICO";"9342"
"2ø PAS";"10035"
"2ø PAS";"3685"
"2ø PAS.";"6492"
"2ø PAS.PUBLICO";"3943"
"2ø PAS.PUBLICO";"4664"
"2ø PASAJE";"6378"
"2ø PASAJE";"7138"
"2ø PASAJE";"7232"
"2ø PASAJE";"8145"
"2ø PASAJE";"8744"
"2ø PASAJE";"8795"
"2ø PASAJE";"8795"
"2ø PASAJE -Bø LICEO NORTE";"5027"
"2ø PASAJE -Bø LICEO NORTE";"8795"
"2ø PJE";"7969"
"2ø PJE. PUBLICO";"8438"
"2ø PJE.PUBLICO";"8284"
"2øPASAJE";"6483"
"2øPASAJE";"7937"
"2øPASAJE";"7947"
"2øPJE PUBLICO";"8345"
"2øPJE.";"3710"
"2øPJE.";"8215"
"2øPJE.";"9545"
"2øPJE. 3726 VDA.66";"S/N"
"2øPJE. PUBLICO";"4343"
"2øPJE.C 77-CASA 77-BO.ANG";"8221"
"2øPJE.PUBLICO";"4950"
"3 PJE.";"7947"
"34.50";"8338"
"3450";"8222"
"3ER PASAJE";"4725"
"3ER PASAJE";"4764"
"3ER PASAJE";"4989"
"3ER PJE. Y E. ZEBALLOS";"S/N"
"3ER. PAS. PUBLICO";"4746"
"3ER. PASAJE";"6400"
"3ER. PASAJE PUBLICO";"4771"
"3ER. PJE PUBLICO";"7943"
"3ER.PAS";"4455"
"3ER.PAS.";"3781"
"3ER.PAS.";"4457"
"3ER.PAS.";"4726"
"3ER.PAS.";"4985"
"3ER.PAS.";"7143"
"3ER.PAS.";"7930"
"3ER.PAS. PUBLICO";"7961"
"3ER.PAS.PUBLICO";"4772"
"3ER.PASAJE";"0"
"3ER.PASAJE";"3717"
"3ER.PASAJE";"3733"
"3ER.PASAJE";"3733"
"3ER.PASAJE";"3733"
"3ER.PASAJE";"3766"
"3ER.PASAJE";"3766"
"3ER.PASAJE";"3781"
"3ER.PASAJE";"4455"
"3ER.PASAJE";"4525"
"3ER.PASAJE";"4525"
"3ER.PASAJE";"4525"
"3ER.PASAJE";"4535"
"3ER.PASAJE";"4545"
"3ER.PASAJE";"4555"
"3ER.PASAJE";"4555"
"3ER.PASAJE";"4557"
"3ER.PASAJE";"4557"
"3ER.PASAJE";"4557"
"3ER.PASAJE";"4725"
"3ER.PASAJE";"4753"
"3ER.PASAJE";"4900"
"3ER.PASAJE";"4900"
"3ER.PASAJE";"4937"
"3ER.PASAJE";"4939"
"3ER.PASAJE";"4948"
"3ER.PASAJE";"4948"
"3ER.PASAJE";"4949"
"3ER.PASAJE";"4957"
"3ER.PASAJE";"4990"
"3ER.PASAJE";"4990"
"3ER.PASAJE";"7133"
"3ER.PASAJE";"7133"
"3ER.PASAJE";"7219"
"3ER.PASAJE";"7925"
"3ER.PASAJE";"7925"
"3ER.PASAJE";"7925"
"3ER.PASAJE";"7931"
"3ER.PASAJE";"7936"
"3ER.PASAJE";"7941"
"3ER.PASAJE";"7941"
"3ER.PASAJE";"7941"
"3ER.PASAJE";"7946"
"3ER.PASAJE";"7946"
"3ER.PASAJE";"7946"
"3ER.PASAJE";"7947"
"3ER.PASAJE";"7949"
"3ER.PASAJE";"7952"
"3ER.PASAJE";"7954"
"3ER.PASAJE";"7955"
"3ER.PASAJE";"7955"
"3ER.PASAJE";"7961"
"3ER.PASAJE";"7964"
"3ER.PASAJE";"7964"
"3ER.PASAJE 4";"4771"
"3ER.PASAJE 6";"4455"
"3ER.PASAJE 6";"4557"
"3ER.PASAJE 6";"4557"
"3ER.PASAJE 6";"4565"
"3ER.PASAJE 6";"4565"
"3ER.PASAJE 6";"4570"
"3ER.PASAJE 6";"4645"
"3ER.PASAJE 6";"4875"
"3ER.PASAJE 6";"4920"
"3ER.PASAJE 6";"4937"
"3ER.PASAJE 6";"4956"
"3ER.PASAJE 6";"4956"
"3ER.PASAJE 6";"4957"
"3ER.PASAJE 6";"4957"
"3ER.PASAJE 6";"4990"
"3ER.PASAJE 6";"6400"
"3ER.PASAJE 7";"7800"
"3ER.PASAJE 7";"7949"
"3ER.PASAJE 7";"7949"
"3ER.PASAJE 7";"7952"
"3ER.PASAJE 7";"S/N"
"3ER.PASAJE PUBLICO";"4753"
"3ER.PASAJE PUBLICO";"7952"
"3ER.PASAJE Y BONEO";"S/N"
"3ER.PASAJE Y E.ZEBALLOS";"S/N"
"3ER.PJE.";"4525"
"3ER.PJE.";"4535"
"3ER.PJE.";"4555"
"3ER.PJE.";"4555"
"3ER.PJE.";"4654"
"3ER.PJE.";"4664"
"3ER.PJE.";"4672"
"3ER.PJE.";"4957"
"3ER.PJE.";"7941"
"3ER.PJE.";"7943"
"3ER.PJE.";"7985"
"3ER.PJE. Y E.ZEBALLOS";"S/N"
"3ER.PJE.PCO.";"7941"
"3ER.PJE.PUBLICO";"4535"
"3ER.PJE.PUBLICO";"4663"
"3ER.PJE.PUBLICO";"4733"
"3ER.PJE.PUBLICO";"4733"
"3ER.PJE.PUBLICO";"4754"
"3ERUTI";"6988"
"3SPORA";"1319"
"3° PJE";"7931"
"3° PJE. PUBLICO";"4939"
"3°PASAJE PUBLICO";"7946"
"3°PJE.";"4875"
"3°PJE.PUBLICO";"4725"
"3ø PAS.PUBLICO";"4726"
"3ø PASAJE";"4948"
"3ø PASAJE PUBLICO";"4535"
"3ø PJE. PUBLICO";"4772"
"3ø.PJE";"4565"
"3øPASAJE";"9735"
"3øPASAJE Y E.ZEBALLOS";"S/N"
"4 DE ENERO";"3904"
"4 DE ENERO";"3904"
"4 DE ENERO";"3950"
"4 DE ENERO";"3950"
"4 DE ENERO";"3960"
"4 DE ENERO";"3972"
"4 DE ENERO";"3972"
"4 DE ENERO";"3972"
"4 DE ENERO";"3973"
"4 DE ENERO";"3974"
"4 DE ENERO";"3998"
"4 DE ENERO";"3998"
"4 DE ENERO";"3998"
"4 DE ENERO";"4001"
"4 DE ENERO";"4001"
"4 DE ENERO";"4001"
"4 DE ENERO";"4017"
"4 DE ENERO";"4017"
"4 DE ENERO";"4025"
"4 DE ENERO";"4025"
"4 DE ENERO";"4025"
"4 DE ENERO";"4025"
"4 DE ENERO";"4026"
"4 DE ENERO";"4030"
"4 DE ENERO";"4030"
"4 DE ENERO";"4042"
"4 DE ENERO";"4042"
"4 DE ENERO";"4042"
"4 DE ENERO";"4042"
"4 DE ENERO";"4047"
"4 DE ENERO";"4051"
"4 DE ENERO";"4051"
"4 DE ENERO";"4051"
"4 DE ENERO";"4054"
"4 DE ENERO";"4056"
"4 DE ENERO";"4056"
"4 DE ENERO";"4056"
"4 DE ENERO";"4058"
"4 DE ENERO";"4058"
"4 DE ENERO";"4061"
"4 DE ENERO";"4063"
